ProductKey,Name,NumberCatalog,Gender,Brand,Price,Color,Details,Type,MaterialSoleRubber,MaterialSolePolyester,MaterialSoleTextile,MaterialSoleThermoplasticPolyurethane,MaterialSoleLeather,MaterialSoleOther,MaterialUpperRubber,MaterialUpperPolyester,MaterialUpperTextile,MaterialUpperThermoplasticPolyurethane,MaterialUpperLeather,MaterialUpperOther,GlobalRank,Reviews,RankSize,RankComfort,RankQuality
110084089,Crocs classic clogs in lemon,3510,Men,Crocs,210,YELLOW,"Two reasons to add to bag  , Slip-on style , Heel strap for a secure fit , Ventilated forefoot for added breathability , Helps drain water and debris  , Foam cushioning for comfort and support , Signature Croslite footbed moulds to your foot  , For a custom fit and improved arch support , Lightweight, non-marking sole , Contoured moulded outsole",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,4.8,6,186.177,308.156,321
110084091,Crocs classic clogs in multi tie die,3510,Men,Crocs,290,RED,"Two reasons to add to bag , Slip-on style , Hinged heel strap for a secure fit , Signature Crocs branding , Breathable ventilation ports help water and debris drain away , Croslite footbed moulds to your foot for a custom fit and improved arch support , Lightweight, non-marking sole",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,5,3,160.5,266.427,215.062
110084087,Crocs classic clogs in cobalt blue,3510,Men,Crocs,210,BLUE,"Two reasons to add to bag , Slip-on style , Heel strap for a secure fit , Ventilated forefoot for added breathability , Helps drain water and debris  , Foam cushioning for comfort and support , Signature Croslite footbed moulds to your foot  , For a custom fit and improved arch support , Lightweight, non-marking sole , Contoured moulded outsole",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,4.8,6,202.229,321,321
117699256,Crocs classic clogs in black,3510,Men,Crocs,210,BLACK,"Two reasons to add to bag , Slip-on style , Hinged heel strap for a secure fit , Signature Crocs branding , Breathable ventilation ports help water and debris drain away , Croslite footbed moulds to your foot for a custom fit and improved arch support , Lightweight, non-marking sole",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
118655994,Crocs classic clogs in lilac,3510,Men,Crocs,225,Lavender,"The scroll is over , Slip-on style , Hinged heel strap for a secure fit , Signature Crocs branding , Breathable ventilation ports help water and debris drain away , Croslite footbed moulds to your foot for a custom fit and improved arch support , Lightweight, non-marking sole",Shoes,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
118656010,Crocs classic clogs in beige,3510,Men,Crocs,225,,"These shoes + you = solemates , Slip-on style , Hinged heel strap for a secure fit , Signature Crocs branding , Breathable ventilation ports help water and debris drain away , Croslite footbed moulds to your foot for a custom fit and improved arch support , Lightweight, non-marking sole",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
118893960,Crocs classic clogs in navy,3510,Men,Crocs,210,NAVY,"Next stop: checkout , Signature Crocs branding , Hinged heel strap for a secure fit , Breathable ventilation ports help water and debris drain away , Croslite footbed moulds to your foot for a custom fit and improved arch support , Lightweight, non-marking sole",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
114765682,adidas Originals Sunshine trainers in yellow,3511,Men,,450,Yellow,"Shoe game: won , Low-profile design , Lace-up fastening , Padded cuff , Signature adidas branding , Gum sole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,50,50,5,20,176.542,321,321
119374097,ASOS DESIGN chunky loafers in black faux leather,3512,Men,ASOS DESIGN,315,BLACK,"Effort: made , Slip-on style , Penny front , Round toe , Chunky sole","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,4,4,202.229,186.177,221.49
122975317,New Look faux leather chelsea boots in black,3513,Men,New Look,175,Black,"Add-to-bag material , Pull-on style , Elasticated inserts , Flat sole","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,4,4,321,160.5,240.75
117750250,ASOS DESIGN puffer ankle boots in brown,3514,Men,ASOS DESIGN,290,BROWN,"Next stop: checkout , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Round toe , Flat sole , Textured tread","Shoes,",100,0,0,0,0,0,0,0,70,0,0,30,4.3,4,99.5,160.5,301.74
117758595,ASOS DESIGN puffer ankle boot in black,3514,Men,ASOS DESIGN,Now 246.66,BLACK,"Add-to-bag material , Pull tab for easy entry , Lace-up fastening , Round toe , Chunky sole , Textured tread","Shoes,",100,0,0,0,0,0,0,0,70,0,0,30,0,0,0,0,0
116059477,ASOS DESIGN backless loafers mule with quilting detail in black faux leather,3515,Men,ASOS DESIGN,195,BLACK,"Who needs the back of a shoe? , Quilted design , Slip-on style , Chain detail , Almond toe , Flat sole",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
117750248,ASOS DESIGN mule loafers in brown faux snake leather with black faux fur and silver hardware,3516,Men,ASOS DESIGN,180,BROWN,"Add-to-bag material , Slip-on style , Snaffle detail , Apron toe , Faux-fur trims",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
117264123,ASOS DESIGN backless mule loafers in black faux leather with faux fur,3516,Men,ASOS DESIGN,170,BLACK,"Who needs the back of a shoe? , Slip-on style , Snaffle detail , Apron toe , Almond toe , High block heel",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,4.3,6,186.177,295.312,295.312
119793733,Vans UA old skool theory trainers in black,3517,Men,Vans,Now 291.27,BLACK,"Made for unboxing , Low-profile design , Lace-up fastening , Padded cuff  , Signature Vans branding  , Old Skool stripe to sides , 'Off The Wall' heel tab  , Reinforced toe caps  , Durable rubber outsole , Signature waffle tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
114168687,Public Desire nobel chain trainers in white,3518,Men,Trainers,160,WHITE,"Your casualwear companions , Pull tab for easy entry  , Lace-up and adhesive fastening , Padded tongue and cuff  , Chain detail , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
115911935,Reebok Workout Plus trainers in white,3519,Men,Reebok,415,white,"Workout mode: activated , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature Reebok branding , Perforated for breathability , EVA midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.5,"1,105",0,0,0
1464659,Reebok Workout Plus trainers in white,3519,Men,Reebok,Now 312.26,White,"There for you all year round , Lace-up design , Branded tongue and cuff , EVA foam midsole for added comfort and shock absorption , Logo to side and to sole , Chunky sole , Moulded tread",Trainers,0,0,0,0,0,0,0,0,100,0,0,100,4.8,18,150.865,298.521,298.521
1546749,Reebok workout plus trainers in white with gum sole,3519,Men,Reebok,390,White,"Next stop: checkout  , Lace-up fastening  , Branded tongue and cuff , Padded for comfort , EVA midsole for lightweight cushioning  , Slim sole , Moulded tread",Trainers,0,0,0,0,0,0,0,0,100,0,0,100,4.5,"1,123",176.542,253.583,253.583
2041681,Reebok Workout Plus trainers in khaki green,3519,Men,Reebok,Now 200.74,Green,"Made for unboxing  , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature Reebok branding  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0
2041680,Reebok Workout Plus trainers in beige,3519,Men,Reebok,Now 200.74,Stone,"Made for unboxing  , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature Reebok branding  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,50,0,0,50,3.4,7,144.448,128.396,176.542
115911919,Reebok Workout Plus vintage trainers in white,3519,Men,Reebok,Now 377.86,alabaster,"Your casualwear companions , Low-profile design , Lace-up fastening , Signature Reebok branding , Flat sole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,100,0,4.7,68,0,0,0
107523649,ASOS DESIGN sporty trainers in grey with green panelling,3520,Men,ASOS DESIGN,Now 100.34,BLUE,"New-season MVPs , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Durable rubber outsole , Textured grip tread",Trainers,0,0,0,0,0,100,0,0,50,0,0,50,2.6,5,141.24,179.75,160.5
1694107,ASOS DESIGN monk shoe in brown leather,3521,Men,ASOS DESIGN,Now 162.38,Brown,"Do the smart thing , Adjustable monk strap , Pin-buckle fastenings  , Round toe , Slim sole ",Shoes,0,0,0,0,0,100,0,0,0,0,0,100,5,3,202.229,321,295.312
119655950,Napapijri slate trainers in grey,3522,Men,Napapijri,555,Grey,"New-season MVPs , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature Napapijri branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
124266412,Calvin Klein Jeans runner trainer in black,3523,Men,Calvin Klein Jeans,580,Black,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Signature Calvin Klein branding , Chunky sole , Textured grip tread","Shoes,",0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
120723700,ASOS DESIGN chelsea boot in black leather,3524,Men,ASOS DESIGN,345,BLACK,"Wear me anywhere , Pull tabs for easy entry , Elasticated inserts , Round toe , Chunky sole , Lugged tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
119876775,Lacoste powercourt geo trainers in white,3525,Men,Lacoste,475,WHITE,"Shoe game: won , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature Lacoste branding , Cushioned midsole , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
121293513,Buffalo vegan cloud corin chunky trainers in white,3526,Men,Buffalo,585,WHITE,"Part of our responsible edit , Mid-cut design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature Buffalo branding  , Platform sole , Textured grip tread","Shoes,",0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
121293517,Buffalo vegan cloud corin chunky trainers in black,3526,Men,Buffalo,585,BLACK,"Part of our responsible edit , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature Buffalo branding  , Platform sole , Textured grip tread","Shoes,",0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
120553365,ASOS DESIGN loafer in black faux leather with croc print,3527,Men,ASOS DESIGN,180,BLACK,"Dress from the feet up , Slip-on style , Hardware detail , Apron toe , Chunky sole","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
118690755,Lacoste court cage chunky trainers in white blue,3528,Men,Lacoste,525,WHITE,"New-season MVPs , Low-profile design , Lace-up fastening , Padded cuff , Signature Lacoste branding , Perforated for breathability , Chunky sole , Textured grip tread","Shoes,",0,0,0,0,0,100,0,0,0,0,0,50,0,0,0,0,0
118690756,Lacoste court cage chunky trainers in white green,3528,Men,Lacoste,525,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening  , Padded tongue and cuff  , Signature Lacoste branding  , Perforated for breathability , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
119374098,ASOS DESIGN chunky loafers in black polished leather,3529,Men,ASOS DESIGN,300,BLACK,"Effort: made , Slip-on style , Penny front , Round toe , Chunky sole","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
120726649,Public Desire gable lace up boots with removable pocket in beige,3530,Men,"Shoes, Boots & Trainers",280,NEUTRAL,"Love at first scroll , Lace-up fastening , Round toe , Removable, pouch pocket , Lugged tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
119733597,Public Desire gable lace up boots with removable pocket in black,3530,Men,,255,BLACK,"Next stop: checkout , Lace-up fastening , Removable pocket , Round toe , Chunky sole , Lugged tread",Boots,100,0,0,0,0,0,0,0,0,0,0,100,1.7,6,144.448,144.448,64.1979
119733598,Public Desire gable lace up boots with removable pocket in black,3530,Men,,255,BLACK,"Next stop: checkout , Detachable pocket detail , Lace-up fastening , Padded cuff , Round toe , Chunky sole , Moulded tread",Boots,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
120726654,Public Desire gunner trainers in triple off white,3531,Men,"Shoes, Boots & Trainers",195,WHITE,"Exclusive to ASOS , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Chunky sole , Textured grip tread","Shoes,",0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0
120609640,ASOS DESIGN chunky lace up boot in black faux leather with borg lining,3532,Men,ASOS DESIGN,290,BLACK,"Basket-worthy find , Pull tab for easy entry , Lace-up fastening , Round toe , Chunky sole , Lugged tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
123064819,New Look faux suede lace up shoes in stone,3533,Men,New Look,Now 133.83,Stone,"Dress from the feet up , Lace-up fastening , Apron front , Round toe , Flat sole","Shoes,",0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
123064818,New Look faux suede lace up shoes in black,3533,Men,New Look,Now 149.57,Black,"Basket-worthy find , Pull tab for easy entry , Lace-up fastening , Round toe , Chunky sole","Shoes,",0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0
115848360,ASOS DESIGN mule loafers in tan suede weave,3534,Men,ASOS DESIGN,Now 120.44,BEIGE,"Dress from the feet up , Slip-on style , Tassel detail , Almond toe , Flat sole",Shoes,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
120618002,ASOS DESIGN loafers in black faux leather with contrast vamp and broach detail,3535,Men,ASOS DESIGN,195,BLACK,"Dress from the feet up , Slip-on style , Gold-tone hardware , Round toe , Flat sole","Shoes,",100,0,0,0,0,0,0,0,35,0,0,65,1.3,3,0,25.6771,215.062
123276422,New Look knitted trainers in dark khaki,3536,Men,New Look,135,Dark Khaki,"Your casualwear companions , Low-profile design , Sock-like cuff , Flat sole , Textured grip tread","Shoes,",0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0
111061058,New Look knitted trainers in black,3536,Men,New Look,Now 91.84,Black,"Your casualwear companions , Low-profile design , Lace-up fastening , Sock-like cuff , Chunky sole , Textured grip tread",Trainers,0,0,0,0,0,100,0,100,0,0,0,0,3.7,20,128.396,224.698,160.5
123276423,New Look knitted trainers in stone,3536,Men,New Look,Now 112.83,Stone,"Your casualwear companions , Low-profile design , Sock-like cuff , Flat sole , Textured grip tread","Shoes,",0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0
123114680,Calvin Klein Jeans puffer slipper in black,3537,Men,Calvin Klein Jeans,335,Black,"Dressed to chill , Pull tab for easy entry , Slip-on style , Logo print details , Round toe , Flat sole","Shoes,",0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0
118648618,ASOS DESIGN loafers in burgundy baroque print satin,3538,Men,ASOS DESIGN,180,BLACK,"Next stop: checkout , Slip-on style , Round toe , Flat sole","Shoes,",0,0,0,100,0,0,0,0,100,0,0,0,4,3,160.5,160.5,80.25
117578394,Converse Chuck Taylor All Star hi trainers in dark brown,3539,Men,Converse,370,Dark Root/,"New-season MVPs , High-top design , Lace-up fastening , Signature Converse All Star branding , Breathable eyelet vents to inner foot , Vulcanised rubber toe cap and outsole , Archival rubber taping , Geometric grip tread",Shoes,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
113184839,ASOS DESIGN tech lace up boot in black mesh with contrast detail,3540,Men,ASOS DESIGN,315,BLACK,"Add-to-bag material  , Pull tab for easy entry , Lace-up fastening , Mesh detail , Padded cuff  , Round toe , Chunky sole , Lugged tread",Boots,30,0,0,10,0,60,0,0,45,0,0,20,3,5,128.396,96.2917,160.5
109819103,ASOS DESIGN chelsea boot with zip front in green faux leather and black sole,3541,Men,ASOS DESIGN,370,GREEN,"Next stop: checkout  , Pull tab for easy entry , Zip-front fastening , Round toe , Chunky sole , Lugged tread",Boots,100,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
120053713,Asics Gel-1090v2 trainers in white,3542,Men,Asics,640,WHITE,"New-season MVPs , Low-profile design , Pull tabs for easy entry , Lace-up fastening , Padded tongue and cuff , Signature Asics branding , Rearfoot GEL™ technology improves impact , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
120053712,Asics Gel-1090v2 trainers in grey,3542,Men,Asics,640,GREY,"Your casualwear companions , Low-profile design , Pull tabs for easy entry , Lace-up fastening , Padded tongue and cuff , Signature Asics branding , Rearfoot GEL™ technology improves impact , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
120053714,Asics Gel-1090v2 trainers in off white,3542,Men,Asics,640,WHITE,"New-season MVPs , Low-profile design , Pull tabs for easy entry , Lace-up fastening , Padded tongue and cuff , Signature ASICS branding , Rearfoot GEL technology improves impact , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
109379188,New Balance Running Fresh Foam X 1080v12 trainers in pale blue,3543,Men,New Balance,840,BLUE,"Hit that new PB , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature New Balance branding , Fresh Foam midsole provides lightweight cushioning , Durable rubber outsole , Textured grip tread , Sizing on this style runs large , Size down for a closer fit",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
115179582,ASOS DESIGN knitted runner trainers in brown,3544,Men,ASOS DESIGN,160,BROWN,"Made for unboxing  , Low-profile design , Pull tab for easy entry  , Lace-up fastening  , Sock-like cuff , Chunky sole",Trainers,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
116707367,ASOS DESIGN loafers in pink velvet,3545,Men,ASOS DESIGN,180,PINK,"Two reasons to add to bag , Slip-on style , Snaffle detail , Apron toe , Flat sole",Loafers,100,0,0,0,0,0,0,0,100,0,0,0,5,10,192.594,240.75,288.896
118695585,PS Paul Smith laurie canvas trainer in black,3546,Men,PS Paul Smith,Now 327.48,Black,"Made for unboxing , Low-profile design , Lace-up fastening  , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
114190129,Converse Chuck Taylor All Star Hi stitch detail trainers in brown,3547,Men,Converse's,315,Brown,"Made for unboxing  , High-top design  , Lace-up fastening , Signature Converse All Star branding  , Breathable eyelet vents to inner foot  , Vulcanised rubber toe cap and outsole , Archival rubber taping  , Platform sole  , Geometric grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
113184851,ASOS DESIGN loafers in grey velvet floral design with snaffle,3548,Men,ASOS DESIGN,Now 107.06,GREY,"Effort: made , Floral design , Slip-on style , Chain detail , Almond toe , Stacked sole",Loafers,0,0,0,100,0,0,0,0,100,0,0,0,3,4,80.25,54.5625,160.5
118692472,Under Armour Running HOVR Phantom 3 Storm trainers in black,3549,Men,Under Armour,Now 579.92,BLACK,"New-season MVPs , Low-profile design , Pull tabs for easy entry , Lace-up fastening , Signature Armour branding  , EVA and UA HOVR foam midsole provides lightweight cushioning , UA HOVR technology provides a zero-gravity feel to help maintain energy return and absorb impact , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
119374111,ASOS DESIGN puffer chelsea boot in black nylon,3550,Men,ASOS DESIGN,370,BLACK,"Add-to-bag material , Lace-up fastening , Toggle detail , Round toe , Chunky sole","Shoes,",0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
120493865,ASOS DESIGN lace up brogue boot in tan leather with contrast white sole,3551,Men,ASOS DESIGN,290,TAN,"Add-to-bag material , Pull tab for easy entry , Lace-up fastening , Brogue detailing , Round toe , Chunky sole , Textured tread","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
116525052,New Balance 574 Cordura trainers in grey,3552,Men,New Balance,525,GREY/LILAC,"Design inspired by 80s heritage style , Lace-up fastening , Padded tongue and cuff , Low-profile design , Signature New Balance branding , ENCAP midsole provides lightweight cushioning , Durable rubber outsole",Trainers,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
120726647,Public Desire gibson quilted lace up boots in black,3553,Men,"Shoes, Boots & Trainers",280,BLACK,"Exclusive to ASOS , Lace-up fastening , Round toe , Lugged tread","Shoes,",100,0,0,0,0,0,0,70,0,0,0,30,0,0,0,0,0
119733633,Public Desire ambush trainers in khaki black,3554,Men,"Shoes, Boots & Trainers",170,GREEN,"New kicks for your 'fit , Low-profile design , Lace-up fastening , Padded tongue and cuff , Chunky sole , Textured grip tread","Shoes,",30,0,0,0,0,70,0,50,0,0,0,50,0,0,0,0,0
118736156,ASOS DESIGN brown slipper boots in faux fur,3555,Men,ASOS DESIGN,180,BROWN,"Keep it cosy , Pull-on style , Round toe , Flat sole","Shoes,",0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0
125404905,River Island smart leather boots in brown,3556,Men,River Island,375,BROWN,"Love at first scroll , High-top design , Lace-up fastening , Almond toe , Flat sole","Shoes,",100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
118736155,ASOS DESIGN puffer slipper boots in black gloss,3557,Men,ASOS DESIGN,180,BLACK,"Lounging done right , Slip-on style , Pull tab for easy entry , Round toe , Flat sole","Shoes,",0,0,0,0,0,100,0,0,100,0,0,0,3,3,134.812,215.062,160.5
120641364,Polo Ralph Lauren keaton in navy colour block cord with pony logo,3558,Men,Polo Ralph Lauren,415,MULTI,"Shoe game: won , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature Polo Ralph Lauren branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
123114679,Calvin Klein Jeans runner in black,3559,Men,Calvin Klein Jeans,555,Black,"Your casualwear companions , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Signature Calvin Klein branding , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
123064823,New Look chunky faux suede chelsea boots in tan,3560,Men,New Look,Now 149.57,Tan,"Basket-worthy find , Pull tab for easy entry , Elasticated inserts , Round toe , Chunky sole , Lugged tread","Shoes,",100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
123064824,New Look chunky faux suede chelsea boots in black,3560,Men,New Look,200,Black,"Basket-worthy find , Pull-on style , Zip-side fastening , Round toe , Chunky sole , Lugged tread","Shoes,",100,0,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0
123213744,Tommy Hilfiger cup leather trainer in white with stripes,3561,Men,Tommy Hilfiger,Now 393.61,White,"New-season MVPs , Low-profile design , Lace-up fastening , Padded cuff , Signature Tommy Hilfiger branding , Chunky sole , Textured grip tread","Shoes,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123213750,Tommy Hilfiger leather trainer in navy,3561,Men,Tommy Hilfiger,Now 393.61,Navy,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature Tommy Hilfiger branding , Flat sole , Textured grip tread","Shoes,",0,0,0,0,0,100,0,0,0,0,70,10,0,0,0,0,0
123213755,Tommy Hilfiger iconic suede varsity trainer in tan,3562,Men,Tommy Hilfiger,Now 404.10,Tan,"Your casualwear companions , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature Tommy Hilfiger branding , Durable rubber outsole , Textured grip tread","Shoes,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123213754,Tommy Hilfiger iconic suede varsity trainer in navy,3562,Men,Tommy Hilfiger,Now 288.65,Navy,"Your casualwear companions , Low-profile design , Lace-up fastening , Signature Tommy Hilfiger branding , Chunky sole , Textured grip tread","Shoes,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118711316,adidas Originals Munchen trainers in purple,3563,Men,adidas Originals,450,NAVY,"Choose your players , Low-profile design , Lace-up fastening , Padded tongue and cuff , Signature adidas branding , Gum sole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
123276416,New Look plain brogues in black,3564,Men,New Look,160,Black,"Dress from the feet up , Lace-up fastening , Brogue details , Pointed toe","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
122834328,New Look plain brogues in dark brown,3564,Men,New Look,Now 133.83,Dark Brown,"Do the smart thing , Brogue detailing , Lace-up fastening , Round toe , Flat sole","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
119374115,ASOS DESIGN chunky loafers with snaffle detail in black faux leather,3565,Men,ASOS DESIGN,290,BLACK,"Next stop: checkout , Slip-on style , Gold-tone snaffle , Apron toe , Square toe , Chunky sole , Lugged tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
106368742,ASOS DESIGN chunky sole boot in olive canvas with strap detail,3566,Men,ASOS DESIGN,345,KHAKI,"Next stop: checkout  , Pull-on style , Adjustable straps , Round toe , Chunky sole , Lugged tread",Boots,40,0,0,0,0,60,0,0,60,0,0,40,0,0,0,0,0
122834296,New Look chunky trainer in grey and white,3567,Men,New Look,Now 123.33,Off White,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Chunky sole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
122834297,New Look chunky trainer in white and khaki,3567,Men,New Look,Now 123.33,Off White,"Shoe game: won , Low-profile design , Lace-up fastening , Padded tongue and cuff , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
115615130,adidas Originals TRX Vintage trainers in grey,3568,Men,adidas Originals,Now 380.49,GREY,"Made for unboxing , Low-profile design , Lace-up fastening , Fitted tongue and cuff , Signature adidas branding , Durable rubber outsole , Textured grip tread",Trainers,100,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
118657202,ASOS DESIGN lace up trainers in white with embossed panels,3569,Men,ASOS DESIGN,Now 125.95,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Embossed panels , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
116069438,ASOS DESIGN lace up trainers in black with embossed panels,3569,Men,ASOS DESIGN,Now 125.95,BLACK,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Embossed details , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
119485927,ASOS DESIGN chunky loafers in silver with all over diamante studs,3570,Men,ASOS DESIGN,300,SILVER,"Next stop: checkout , All-over diamante embellishment , Slip-on style , Penny front , Round toe , Chunky sole",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,3.8,14,102.719,176.542,195.802
116069438,ASOS DESIGN lace up trainers in black with embossed panels,3571,Men,ASOS DESIGN,Now 125.95,BLACK,"New-season MVPs , Low-profile design , Lace-up fastening , Padded tongue and cuff , Embossed details , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
118657202,ASOS DESIGN lace up trainers in white with embossed panels,3571,Men,ASOS DESIGN,Now 125.95,WHITE,"Made for unboxing , Low-profile design , Lace-up fastening , Embossed panels , Durable rubber outsole , Textured grip tread","Shoes,",100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
118759095,ASOS DESIGN monk shoe in black velvet,3572,Men,ASOS DESIGN,195,BLACK,"Do the smart thing , Adjustable strap , Pin-buckle fastening , Almond toe , Flat sole",Shoes,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
115024401,ASOS DESIGN iridescent trainers on chunky sole,3573,Men,ASOS DESIGN,275,MULTI,"New-season MVPs , Low-profile design , Pull tab for easy entry , Lace-up fastening , Padded tongue and cuff , Chunky sole , Textured grip tread",Trainers,40,0,0,0,0,60,0,0,35,0,0,65,0,0,0,0,0
